#
# Full target list for orbit 211, sector 100
# Created Wed Jan 14 09:59:26 EST 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
161740136,3,1,10.66,190.2269,-50.5321
161740172,3,1,12.53,190.2368,-50.6335
161740291,3,1,13.66,190.2670,-50.8813
161740481,3,1,13.48,190.4238,-51.4842
162024408,2,1,13.25,168.0656,-46.1135
162025064,2,1,14.13,168.0676,-45.5461
162027140,2,1,8.66,168.0053,-43.6770
162079073,3,1,9.85,190.3352,-52.2699
162079382,3,1,7.90,190.4507,-52.8755
162079738,3,1,8.21,190.3908,-53.3151
162085246,3,1,12.50,190.4984,-52.6175
162091779,2,1,9.99,168.3132,-43.3548
162091902,2,1,11.65,168.2652,-43.4797
162092833,2,1,4.12,168.3111,-44.3722
162093661,2,1,13.49,168.3067,-45.0887
162093746,2,1,14.54,168.2741,-45.1732
162096886,2,1,8.35,168.2780,-47.6727
162143209,2,1,8.70,168.3379,-45.5746
162143408,2,1,10.94,168.3588,-45.3952
162151345,2,1,15.12,168.5743,-45.8235
162208365,2,1,11.54,168.7281,-44.1705
162208589,2,1,14.71,168.7620,-43.9745
162208836,2,1,4.72,168.7253,-43.7337
162246786,2,1,7.49,168.8723,-44.3953
162251396,2,1,8.84,168.8348,-46.2600
162258746,2,1,14.34,169.1082,-47.0628
162261928,2,1,6.51,169.1145,-45.8795
162262894,2,1,12.10,169.0055,-45.4999
162304910,2,1,8.02,169.2912,-43.8187
162305237,2,1,10.35,169.2445,-44.1062
162305348,2,1,9.12,169.1578,-44.1945
162306409,2,1,13.77,169.1720,-45.1015
162362188,2,1,15.31,169.3186,-44.1931
162362398,2,1,10.62,169.4143,-44.0171
162363011,2,1,10.11,169.4431,-43.5123
162363447,2,1,10.81,169.3898,-43.1050
162397998,3,1,3.76,190.6463,-48.8133
162398220,3,1,9.72,190.8620,-49.2544
162399127,3,1,8.43,190.7283,-50.8168
162399239,3,1,9.33,190.8538,-50.9726
162400263,3,1,14.26,190.8591,-50.1814
162403678,3,1,8.57,190.7960,-48.5441
162403802,3,1,8.92,190.7677,-48.7168
162404225,3,1,13.65,190.7705,-49.5186
162404226,3,1,11.61,190.7685,-49.5198
162404506,3,1,13.78,190.5318,-49.8843
162430355,2,1,11.87,169.5735,-44.4628
162430639,2,1,14.85,169.4876,-44.7036
162431488,2,1,11.29,169.6190,-45.3856
162431991,2,1,10.35,169.5702,-45.7839
162432383,2,1,8.07,169.4911,-46.0984
162434199,2,1,14.99,169.6098,-47.3656
162480442,2,1,8.23,169.6771,-42.7844
162484935,2,1,4.76,169.8381,-45.0933
162580524,2,1,10.51,170.1289,-44.8040
162582602,2,1,10.29,170.2617,-46.4419
162583323,2,1,13.94,170.1335,-46.9750
162583544,2,1,8.41,170.1140,-47.1468
162585265,2,1,9.30,170.3404,-47.6010
162620437,2,1,10.08,170.3428,-44.3977
162620529,2,1,13.15,170.3299,-44.3080
162623934,2,1,15.74,170.5212,-42.7912
162624374,2,1,8.21,170.5097,-43.2006
162625921,2,1,11.53,170.5978,-44.5768
162626006,2,1,5.32,170.5958,-44.6462
162683152,2,1,5.62,170.6845,-42.9480
162694692,3,1,12.42,190.8180,-52.3479
162694853,3,1,9.00,190.7524,-52.5964
162695390,3,1,8.26,191.0077,-53.5058
162695785,3,1,11.01,190.7203,-53.6883
162701166,3,1,13.16,190.7997,-52.7586
162701588,3,1,12.22,190.9850,-53.5732
162727353,2,1,14.58,170.8515,-43.7855
162729236,2,1,13.26,170.8526,-45.3549
162731723,2,1,14.71,170.9264,-47.1804
162733528,2,1,10.80,170.9305,-47.5290
162737005,2,1,9.98,171.0773,-44.9069
162798862,2,1,5.45,170.9846,-44.6728
162799334,2,1,8.11,171.0807,-44.2617
162801548,2,1,13.84,170.9647,-42.2983
162802706,2,1,6.32,171.0918,-42.6691
162802770,2,1,11.19,171.1302,-42.7322
162803640,2,1,15.52,171.0965,-43.5527
162805915,2,1,8.36,171.1505,-45.4452
162806127,2,1,9.76,171.1272,-45.6194
162807942,2,1,13.30,171.1059,-46.9511
162808761,2,1,8.01,171.1047,-47.5057
162809834,2,1,10.60,171.4086,-47.6624
162816840,2,1,8.77,171.3450,-42.0956
162892242,2,1,8.47,171.5758,-43.0911
162893536,2,1,12.36,171.4476,-44.1744
162897261,2,1,10.60,171.4241,-47.0623
162900778,2,1,13.49,171.5866,-46.4251
162922904,2,1,12.02,171.8450,-44.0887
162922932,2,1,10.76,171.8240,-44.1147
162992257,2,1,14.49,171.9090,-42.7694
163028436,2,1,13.17,172.1105,-44.2954
163029327,3,1,12.37,191.0291,-48.1031
163030461,2,1,12.59,172.1084,-45.0164
163030599,3,1,9.78,190.9602,-49.0131
163031809,3,1,9.92,190.9563,-50.1424
163032292,3,1,9.69,190.9673,-51.0443
163032300,3,1,11.01,190.9108,-51.0651
163032344,3,1,10.30,190.9629,-51.1270
163040203,3,1,14.36,190.9404,-50.5684
163041099,3,1,8.77,191.1694,-48.2875
163042241,3,1,11.30,191.2058,-49.3133
163042245,3,1,9.08,191.1491,-49.3177
163042472,3,1,8.93,190.8724,-49.6560
163042602,3,1,8.81,191.1879,-49.9624
163042814,3,1,10.93,190.9160,-50.3522
163074512,2,1,8.17,172.3180,-46.2124
163074534,2,1,14.15,172.3210,-46.2065
163081394,2,1,5.87,172.2314,-43.4793
163089603,2,1,10.95,172.5371,-44.5038
163089822,2,1,5.97,172.5029,-44.6907
163143363,2,1,8.01,172.4442,-45.4907
163146711,2,1,14.71,172.4447,-47.8502
163151964,2,1,8.80,172.6004,-44.2446
163152220,2,1,13.44,172.6125,-44.0336
163190353,2,1,14.62,172.7537,-44.3151
163190960,2,1,13.39,172.8184,-44.7608
163252251,2,1,5.51,172.8978,-44.7384
163253168,2,1,8.71,172.9126,-44.0000
163260812,2,1,11.31,173.1377,-46.3153
163261852,2,1,14.91,173.0636,-47.0409
163262555,2,1,13.20,173.0746,-47.4963
163340818,3,1,12.60,191.0697,-52.6572
163345604,3,1,14.03,191.1881,-51.5571
163346842,3,1,8.93,191.3182,-52.6759
163347052,3,1,8.76,191.2307,-52.9735
163347142,3,1,13.68,191.2083,-53.1240
163347230,3,1,13.54,191.1946,-53.2739
163353565,2,1,5.87,173.2700,-44.7706
163360033,2,1,11.10,173.4292,-44.7336
163376745,2,1,14.21,173.5169,-46.1272
163377974,2,1,10.05,173.5059,-46.9630
163380065,2,1,14.86,173.6807,-47.5064
163386233,2,2,8.11,173.6317,-42.6500
163449169,2,1,8.42,173.7054,-47.0566
163449603,2,1,3.54,173.8044,-47.3726
163450760,2,1,10.86,173.9584,-47.7535
163450908,2,1,5.04,173.9820,-47.6420
163486329,2,1,5.49,173.9037,-47.1683
163487694,2,1,8.35,173.9087,-46.1834
163488707,2,1,9.14,173.9404,-45.4254
163491963,2,2,9.92,173.8813,-42.7272
163580961,2,2,15.58,174.3439,-42.5437
163582657,2,2,12.92,174.3687,-42.8721
163582746,2,2,13.46,174.4275,-42.9430
163583403,2,2,9.73,174.4477,-43.5555
163586821,2,1,11.07,174.3549,-46.1724
163587609,2,1,7.54,174.4038,-46.7094
163587977,2,1,8.27,174.3726,-46.9401
163621376,2,1,4.47,174.3909,-47.7472
163647562,3,1,9.93,191.3128,-48.3434
163647847,3,1,11.02,191.5520,-48.9428
163648025,3,1,15.16,191.2696,-49.2275
163648061,3,1,8.38,191.5676,-49.3120
163648606,3,1,8.27,191.2596,-51.1043
163653342,3,1,5.66,191.3481,-48.1704
163653458,3,1,9.71,191.3408,-48.4532
163656130,3,1,14.51,191.2290,-48.3364
163946606,3,1,6.68,191.4247,-50.1805
163947402,3,1,10.30,191.4741,-52.6976
163948584,3,1,14.31,191.5562,-49.6278
163953017,3,1,10.98,191.5739,-51.7001
163954001,3,1,12.23,191.5438,-53.9189
164293200,3,1,5.71,191.6904,-49.2684
164293636,3,1,13.64,191.6754,-51.0296
164294272,3,1,13.23,191.6601,-53.0630
164300112,3,1,13.17,191.6940,-53.0658
164304284,3,1,14.11,191.6294,-50.9080
164582297,3,1,11.52,191.9462,-50.4564
164582436,3,1,13.40,191.9131,-50.8882
164582869,3,1,9.49,191.8083,-52.4417
164583598,3,1,15.15,191.9471,-48.7175
164592809,3,1,12.56,191.8996,-50.8479
164594119,3,1,12.06,191.7778,-52.6944
164594379,3,1,8.08,191.8850,-53.1225
164910620,3,1,10.47,192.1172,-49.2652
164917186,3,1,13.46,192.0412,-51.1262
164917437,3,1,8.14,192.0365,-52.1187
165228067,2,2,8.78,178.8671,-39.8360
165228223,2,2,8.44,178.8625,-39.6061
165265887,3,1,8.67,192.3129,-51.4272
165266362,3,1,9.87,192.2504,-52.1993
165274358,3,1,13.65,191.9810,-49.0192
165275145,3,1,10.60,192.2960,-51.8772
165290320,2,2,5.27,178.9788,-39.6896
165290827,2,2,9.33,178.9649,-40.5158
165291589,2,2,12.25,178.9932,-41.5801
165292746,2,2,8.24,179.1545,-40.6542
165293238,2,2,11.82,179.1147,-39.9359
165295412,2,3,8.14,179.1716,-36.4960
165295812,2,3,8.90,179.3013,-36.0828
165295819,2,3,10.11,179.3063,-36.0880
165318168,2,2,14.98,179.3157,-39.4131
165319813,2,2,13.63,179.3209,-41.6923
165320370,2,2,11.72,179.3555,-41.4375
165323000,2,3,5.98,179.4292,-37.6507
165374621,2,3,12.68,179.5027,-36.9582
165377279,2,2,6.00,179.5839,-40.9471
165378960,2,2,11.66,179.7455,-40.6886
165382405,2,3,8.84,179.6978,-37.4456
165382461,2,3,11.38,179.7260,-37.3912
165423175,2,2,15.69,180.0700,-40.6223
165424163,2,2,8.06,179.9377,-39.1975
165455652,2,3,9.17,179.9902,-37.4240
165458406,2,2,11.04,180.1911,-38.7310
165490543,2,2,10.88,180.3570,-39.7308
165491448,2,2,8.15,180.2360,-38.4836
165492317,2,3,14.64,180.3236,-37.2092
165493409,2,3,10.38,180.4450,-36.4469
165497225,2,2,9.88,180.4091,-41.9002
165556341,2,2,8.31,180.7336,-41.5596
165557886,2,2,12.80,180.9602,-40.3944
165558759,2,2,8.37,180.8339,-39.2564
165560274,2,3,11.89,180.8994,-36.9997
165560320,2,3,9.82,180.8837,-36.9155
165560321,2,3,10.04,180.8855,-36.9139
165584361,3,1,14.92,192.4880,-52.4479
165590041,3,1,12.69,192.4424,-51.2091
165590096,3,1,7.61,192.4532,-51.3931
165630168,2,2,11.10,181.0678,-40.6356
165903395,3,1,12.28,192.4561,-47.9787
165904267,3,1,8.02,192.6322,-49.7181
165904329,3,1,12.24,192.5878,-49.8625
165904363,3,1,13.33,192.4252,-49.8879
165904466,3,1,8.02,192.6335,-50.1627
165904594,3,1,5.71,192.4648,-50.3240
165909066,3,1,12.47,192.4432,-47.9757
165909249,3,1,6.23,192.5807,-48.4595
165909460,3,1,9.74,192.5288,-48.8888
165909871,3,1,14.04,192.5665,-49.6441
165911097,3,1,14.27,192.6375,-48.2538
165912675,3,1,14.81,192.6414,-48.4490
166235903,3,1,13.28,192.5701,-51.5104
166236290,3,1,9.23,192.8188,-52.7332
166236309,3,1,5.62,192.7409,-52.7875
166236391,3,1,10.83,192.7728,-52.8868
166241892,3,1,9.77,192.5971,-51.0368
166242293,3,1,7.45,192.6380,-52.2346
166242494,3,1,12.51,192.8173,-52.8105
166557393,3,1,9.72,192.9716,-48.0811
166557662,3,1,7.92,192.7232,-48.7179
166558394,3,1,9.70,192.8299,-51.3043
166558572,3,1,10.68,192.7139,-51.9433
166559647,3,1,13.49,192.7154,-51.9431
166560208,3,1,14.43,192.8522,-49.7166
166562943,3,1,12.29,192.8466,-48.1040
166563438,3,1,6.30,193.0221,-48.0943
166563449,3,1,8.70,192.8458,-48.1026
166563738,3,1,9.22,192.7656,-48.7943
166564777,3,1,13.85,192.7299,-52.3863
166876813,3,1,8.94,192.9611,-52.1288
166877527,3,1,15.07,192.9949,-53.2519
166882294,3,1,8.14,192.8745,-48.7841
166882500,3,1,12.10,192.9681,-49.6098
166882683,3,1,8.81,193.0210,-50.3640
166882964,3,1,9.82,192.9009,-51.3087
166882965,3,1,11.94,192.9035,-51.3105
166883696,3,1,9.82,193.0248,-53.8384
166887598,3,1,15.59,192.9636,-52.3291
167208813,3,1,13.78,193.0898,-50.9070
167208958,3,1,8.95,193.0746,-51.3857
167209469,3,1,12.74,193.2160,-53.0355
167209483,3,1,8.38,193.1319,-53.0467
167214947,3,1,9.02,193.1441,-51.4679
167215719,3,1,5.32,193.1022,-53.8299
167220199,3,1,13.72,193.0923,-49.5990
167528745,3,1,9.57,193.3885,-50.7765
167533895,3,1,3.15,193.2779,-48.9435
167800877,1,2,15.43,162.3581,-21.7934
167800999,1,2,9.24,162.3283,-21.4228
167803343,1,2,13.59,162.4996,-21.5691
167805119,1,2,8.33,162.5803,-21.3866
167805509,1,2,8.12,162.6072,-20.1933
167806194,1,3,8.20,162.6138,-18.0577
167837191,1,2,5.36,162.9051,-21.2501
167855948,3,1,9.98,193.2769,-52.6268
167856491,3,1,9.85,193.2931,-53.4786
167856563,3,1,9.89,193.2385,-53.6077
167862528,3,1,7.05,193.2997,-53.2256
167862882,3,1,10.67,193.4192,-53.7986
167862910,3,1,9.25,193.2213,-53.8381
167882133,1,2,13.16,163.1590,-23.5237
167883272,1,2,13.23,163.1176,-20.3098
167885029,1,2,6.42,163.2678,-20.6301
167885596,1,2,8.59,163.2779,-22.0232
167900479,1,1,10.21,151.4443,-25.3195
167902077,1,1,8.08,151.6367,-25.3222
167904255,1,1,8.44,151.5663,-28.8633
167904450,1,1,5.92,151.5226,-29.1184
167905035,1,1,8.63,151.7077,-29.9671
167925833,1,1,7.38,151.7101,-24.7158
167925952,1,1,8.32,151.7473,-24.5940
167930710,1,1,13.23,151.8783,-27.2866
167976324,1,1,12.78,151.9663,-29.4092
167977224,1,1,8.65,151.9740,-28.1195
167977443,1,1,12.61,151.9973,-27.7452
167977531,1,1,11.09,151.9995,-27.6111
167978166,1,1,10.27,152.0146,-26.6107
167978341,1,1,8.36,152.0280,-26.3425
167983141,1,1,10.43,152.1397,-29.5993
167999823,1,1,11.27,152.0647,-29.8581
167999825,1,1,11.87,152.0630,-29.8584
168006334,1,1,15.49,152.4357,-28.2828
168066864,1,1,9.46,152.4401,-29.3664
168067190,1,1,14.12,152.3457,-29.8531
168067555,1,1,12.16,152.5175,-29.4536
168067848,1,1,9.11,152.5082,-29.0583
168071263,1,1,15.48,152.6987,-24.4534
168077515,1,1,12.68,152.7780,-25.1865
168077518,1,1,8.06,152.8367,-25.1811
168078233,1,1,14.48,152.8579,-24.0370
168079518,1,1,8.99,152.9605,-26.4594
168140114,1,1,9.45,152.9198,-29.7449
168140976,1,1,12.98,152.9979,-28.8256
168141109,1,1,6.30,153.0115,-28.6060
168141647,1,1,8.90,152.9793,-27.7262
168158622,1,1,12.76,153.1783,-29.1688
168160336,1,1,14.09,153.3596,-27.9681
168160866,1,1,5.95,153.3306,-27.0286
168164332,3,1,9.77,193.6380,-48.4935
168170826,3,1,13.92,193.5503,-49.5784
168171246,3,1,10.23,193.4847,-50.5045
168205635,1,1,14.31,153.4270,-27.9999
168206242,1,1,8.14,153.4879,-28.9923
168274937,1,1,8.55,154.0037,-26.5944
168275403,1,1,15.47,154.0246,-27.4235
168275432,1,1,8.13,153.9460,-27.4468
168277191,1,1,8.53,154.1334,-29.5241
168281028,1,1,11.81,154.2710,-25.2763
168312820,1,1,12.32,154.3280,-25.9144
168313306,1,1,8.21,154.3254,-25.0807
168346285,1,1,5.15,154.5315,-28.9919
168348086,1,2,8.59,166.0665,-27.1905
168381887,1,2,4.52,166.3314,-27.2937
168383678,1,2,9.25,166.3918,-25.0192
168384036,1,2,10.36,166.4751,-25.9531
168384614,1,2,5.76,166.4902,-27.2880
168384845,1,2,12.96,166.4798,-27.7683
168384869,1,2,8.19,166.5171,-27.8224
168402774,1,2,9.24,166.5102,-28.7731
168404015,1,2,11.73,166.5920,-28.3577
168405330,1,2,11.93,166.5350,-25.0150
168406274,1,2,10.27,166.6564,-25.2275
168406593,1,2,8.76,166.7879,-26.0869
168407694,1,2,6.75,166.6615,-28.7278
168448840,1,2,8.32,166.8076,-29.6879
168449943,1,2,13.57,166.8410,-27.2184
168505497,3,1,13.89,193.6038,-50.7367
168507539,3,1,14.35,193.6026,-52.4750
168511614,3,1,11.49,193.6267,-50.5302
168512738,3,1,10.43,193.8488,-53.7665
168517159,3,1,14.04,193.5982,-53.1865
168835186,3,1,10.77,193.9030,-52.6531
168836849,3,1,14.72,193.8245,-48.9158
168840071,3,1,9.34,193.8595,-48.0586
168840259,3,1,9.43,193.9000,-48.9447
168840612,3,1,12.64,193.8505,-50.2678
168840758,3,1,15.19,193.7828,-50.7056
169155829,3,1,12.42,194.0036,-51.9086
169161446,3,1,14.43,194.0112,-50.0976
169468311,3,1,8.65,194.2933,-50.0743
169468632,3,1,5.27,194.2678,-51.1989
169474827,3,1,8.51,194.1351,-51.4176
169475068,3,1,9.87,194.2215,-52.2567
169475548,3,1,14.32,194.2515,-53.6873
169475779,3,1,12.22,193.9827,-53.9254
169477384,3,1,14.64,194.1383,-50.7543
169480490,3,1,14.25,194.1586,-52.1556
169768539,4,4,8.01,252.2171,-59.8401
169780417,3,1,9.53,194.2619,-49.7024
169780487,3,1,8.71,194.1660,-49.8791
169786114,3,1,8.35,194.2597,-48.9632
169786455,3,1,8.34,194.4010,-49.7806
169851620,4,4,14.01,252.2597,-59.4572
169989714,3,1,9.06,194.6445,-52.9697
169995394,3,1,9.13,194.3546,-51.8078
169995754,3,1,8.07,194.4904,-52.6153
169995922,3,1,13.63,194.3984,-52.9603
170049602,4,4,15.04,252.7081,-58.2941
170317177,3,1,12.77,194.7874,-48.5126
170317186,3,1,12.44,194.6761,-48.5315
170317926,3,1,8.01,194.6288,-50.6303
170323115,3,1,12.75,194.6600,-48.5279
170324620,3,1,14.74,194.7639,-47.9858
170341383,4,4,13.57,253.0216,-59.2435
170459141,2,3,5.94,184.3734,-34.5051
170509068,4,4,14.89,253.4326,-58.2456
170598612,4,4,13.24,253.5084,-58.6972
170601340,4,4,12.39,253.5147,-58.1406
170661214,3,1,14.21,194.7174,-53.4991
170662296,3,1,14.55,194.6961,-50.1178
170663259,3,1,14.08,194.7642,-53.9224
170664923,3,1,14.85,194.7284,-51.2685
170773719,4,4,8.40,253.9617,-59.7625
171295065,4,4,5.62,254.7366,-58.8274
171295484,4,4,13.77,254.7854,-58.7079
171295897,4,4,8.08,254.7663,-58.6037
171296000,4,4,13.27,254.8738,-58.5724
171296450,4,4,14.99,254.8228,-58.4514
171546724,4,4,13.74,255.0086,-58.0948
171632238,4,4,6.71,254.9786,-59.3304
171634531,4,4,8.60,255.2164,-59.8806
171895762,4,4,6.16,255.4474,-58.9583
171897382,4,4,12.75,255.4792,-59.3766
171897967,4,4,15.83,255.4043,-59.5450
171898698,4,4,8.02,255.3454,-59.7607
171954984,4,4,15.17,255.5222,-59.2561
172207437,4,4,9.29,255.8117,-58.7393
172209955,4,4,15.39,255.8763,-59.4526
172213437,4,4,12.76,256.1326,-59.4113
172633559,4,4,5.65,256.3477,-58.0766
172886902,4,4,14.44,256.6862,-59.6006
172887973,4,4,14.39,256.6596,-59.9281
172889501,4,4,12.23,256.9485,-59.5233
172894215,4,4,8.49,256.7612,-58.2844
172956369,4,4,11.16,256.7857,-57.9188
173190324,4,4,14.81,257.0693,-59.3299
173196846,4,4,8.87,257.3719,-58.8035
173367336,4,4,8.34,257.6670,-59.5616
173369850,4,4,10.18,257.6612,-58.7924
173370521,4,4,12.45,257.7058,-58.6074
173372579,4,4,5.63,257.7890,-58.0256
173372645,4,4,8.43,257.6185,-58.0051
173654869,4,4,7.22,257.9342,-58.8151
173655260,4,4,13.14,257.8455,-58.9266
173657023,4,4,8.44,257.9105,-59.4802
173735185,4,4,15.67,258.1019,-59.0422
173895463,4,4,8.08,258.3616,-58.2902
173979859,4,4,12.60,258.2392,-59.3672
173987975,4,4,11.40,258.4562,-58.0052
173987979,4,4,12.68,258.4547,-58.0044
173989338,4,4,15.13,258.4825,-57.6398
174179250,4,4,8.58,258.7244,-57.6432
174184092,4,4,15.15,258.6866,-59.0635
174187648,4,4,14.53,258.8435,-59.6286
174187654,4,4,10.60,258.9077,-59.6259
174188194,4,4,14.83,258.9804,-59.4340
174188955,4,4,11.36,258.8688,-59.1844
174189647,4,4,8.02,258.8669,-58.9502
178342132,2,4,8.49,164.2384,-42.9035
178342208,2,4,11.33,164.3878,-42.9821
178344145,2,1,7.06,164.2965,-44.8097
178345419,2,1,14.71,164.3549,-45.8200
178355612,2,1,9.01,164.4462,-47.5688
178357965,2,1,5.84,164.4069,-45.8759
178413629,2,1,8.44,164.6674,-44.9034
178447653,2,4,6.69,164.8484,-43.1320
178449001,2,4,15.35,165.0351,-42.0630
178449163,2,4,4.29,165.0388,-42.2258
178535942,2,1,5.45,165.0645,-44.9107
178535991,2,1,11.84,165.0773,-44.8718
178536753,2,1,8.11,165.1303,-44.1800
178538234,2,4,13.89,165.0684,-42.6770
178566687,2,1,10.62,165.5024,-46.0780
178569172,2,1,10.84,165.5181,-44.1396
178614175,2,4,8.09,165.6898,-42.2068
178614509,2,4,7.65,165.5485,-42.4979
178616716,2,1,11.67,165.6642,-44.3992
178653947,2,1,10.18,165.8606,-46.6342
178657161,2,1,12.49,165.8589,-44.2687
178660869,2,4,8.32,165.8743,-43.0228
178707278,2,1,12.46,165.8665,-46.6342
178709444,2,1,13.66,166.0740,-47.8216
178709675,2,1,5.43,166.1287,-47.6789
178710314,2,1,10.93,166.1567,-47.2433
178712494,2,1,5.41,166.0517,-45.7405
179195602,1,4,8.51,158.0958,-19.0522
179198279,1,1,8.60,158.1951,-21.7696
179198304,1,1,15.52,158.1987,-21.7192
179224226,1,4,8.25,158.3114,-18.2841
179225467,1,1,9.58,158.3312,-21.0865
179225796,1,1,12.60,158.3223,-21.9391
179226628,1,1,3.56,158.5036,-23.7450
179229757,1,1,8.15,158.7014,-20.8448
179230828,1,1,12.67,158.6000,-23.7341
179231129,1,4,6.30,158.9119,-18.5689
179236629,1,1,8.06,158.9549,-21.6316
179240547,1,1,13.10,159.0372,-20.7323
179245728,1,1,5.53,159.2132,-22.6654
179245814,1,1,8.71,159.1715,-22.7707
179278778,1,1,14.64,159.2250,-20.6736
179279545,1,4,13.79,159.2586,-18.4625
179294885,1,1,13.53,159.5065,-21.9064
179297418,1,1,13.10,159.7086,-20.9066
179299789,1,1,15.49,159.7293,-20.6784
179300399,1,4,8.75,159.7250,-19.1238
179300700,1,4,8.20,159.7596,-18.2347
179301898,1,1,8.10,159.8712,-20.8494
179302971,1,1,8.95,159.9239,-23.6807
179397129,3,2,13.07,188.1009,-61.2321
179401672,3,2,9.66,188.0998,-61.7090
179473571,3,2,9.61,187.9581,-62.2349
179473880,3,2,15.55,187.9949,-62.2677
179478493,3,2,9.79,188.1677,-62.7208
179551663,3,3,12.72,188.0147,-64.4502
179554545,3,3,12.73,188.1779,-64.7607
179556239,3,3,10.82,188.1767,-64.9477
179644015,3,3,8.14,188.2424,-65.7020
179644363,3,3,12.26,188.2274,-65.6510
179730093,3,2,11.55,188.3434,-62.7217
179730406,3,2,11.54,188.3813,-62.6925
179736061,3,2,9.89,188.3677,-62.1299
179796850,3,2,13.87,188.3636,-61.7334
179801554,3,2,11.30,188.3379,-61.2537
179867579,3,2,10.17,188.5972,-61.2376
179872046,3,2,14.77,188.5021,-61.7176
179921328,3,2,12.29,188.5301,-63.0866
179921333,3,2,11.96,188.5245,-63.0871
179975965,3,3,12.21,188.6535,-64.6438
179985405,3,3,14.67,188.6662,-65.7209
180036828,3,3,14.55,188.6949,-65.4990
180036860,3,3,13.99,188.7796,-65.4958
180041394,3,3,15.32,188.7641,-64.9643
180045979,3,3,13.16,188.7823,-64.4630
180104540,3,2,14.86,188.8937,-63.0275
180105435,3,2,14.38,188.8780,-62.9467
180172954,3,2,5.57,188.8684,-61.8421
180991313,2,2,11.87,172.8586,-41.6895
180993390,2,3,14.15,172.8356,-39.0472
180994615,2,3,12.49,172.7781,-37.3964
180995270,2,3,13.02,172.8330,-36.3974
180997904,2,3,13.71,173.0014,-39.3636
181014443,2,3,8.07,172.9217,-40.1808
181020271,2,3,6.13,173.2125,-36.2094
181020924,2,3,14.08,173.3050,-37.1787
181021137,2,3,8.22,173.1894,-37.5067
181059947,2,3,3.92,173.1996,-40.4358
181061364,2,2,15.18,173.4747,-41.8039
181061572,2,2,8.11,173.4685,-41.5820
181063549,2,3,15.42,173.3889,-39.2191
181063703,2,3,14.63,173.4280,-39.0209
181063793,2,3,8.02,173.4457,-38.8985
181080825,2,3,14.22,173.4765,-36.7585
181086985,2,3,13.75,173.6854,-39.3663
181087723,2,3,12.09,173.6873,-38.4304
181108619,2,3,10.47,173.8338,-35.8717
181108622,2,3,13.10,173.8465,-35.8787
181110130,2,3,10.86,173.9055,-38.1570
181110143,2,3,9.38,173.9133,-38.1728
181112829,2,2,10.96,173.8524,-41.5659
181112830,2,2,9.51,173.8538,-41.5668
181113140,2,2,11.41,173.8069,-41.8880
181113288,2,2,13.35,174.0399,-41.8105
181113291,2,2,13.49,174.0389,-41.8099
181114779,2,3,11.72,174.0399,-40.1844
181149356,2,3,9.60,173.9304,-38.9782
181150051,2,3,9.59,174.0673,-38.0367
181150811,2,3,7.42,174.0466,-37.0658
181150842,2,3,8.72,173.9868,-37.0213
181151122,2,3,9.82,174.0021,-36.5897
181151768,2,3,14.12,174.1907,-36.1694
181152530,2,3,6.24,174.1694,-37.2372
181155969,2,2,8.33,174.1445,-41.4677
181158297,2,3,8.58,174.3155,-39.7313
181158879,2,3,6.91,174.2415,-38.9596
181159386,2,3,11.17,174.3028,-38.3072
181160602,2,3,7.10,174.3713,-36.7268
181161373,2,3,11.51,174.4511,-36.2132
181162682,2,3,9.50,174.3772,-37.9906
181163751,2,3,4.57,174.3859,-39.3589
181201448,2,2,8.06,174.5160,-41.0530
181204508,2,3,7.62,174.6682,-39.2481
181205079,2,3,8.18,174.5966,-38.4777
181206363,2,3,16.00,174.5955,-36.7678
181206404,2,3,11.65,174.5525,-36.7203
181206519,2,3,13.17,174.5282,-36.5693
181207198,2,3,8.24,174.7564,-36.2424
181222423,2,3,15.33,174.8071,-38.3351
181225718,2,2,10.36,174.9056,-41.6742
181229149,2,3,14.80,174.9374,-37.4854
181239372,2,3,15.99,175.0722,-37.1781
181240055,2,3,5.79,174.9933,-38.1085
181240911,2,3,7.28,175.0566,-39.1467
181241149,2,3,8.72,175.0017,-39.4448
181241150,2,3,12.69,175.0070,-39.4448
181242805,2,2,14.49,175.1177,-41.4025
181790974,1,3,8.02,165.5851,-16.7582
181791076,1,3,12.89,165.6091,-16.4007
181791994,1,3,8.07,165.6485,-12.3826
181804209,1,3,15.79,165.7664,-14.4243
181804551,1,3,12.28,165.7150,-15.7301
181804752,1,3,13.56,165.6898,-16.4066
181805948,1,3,8.50,165.8144,-14.9376
181806298,1,3,5.57,165.9023,-13.4350
181816816,1,3,8.16,166.0252,-13.5990
181820016,1,3,12.55,166.1905,-14.2366
183637071,1,3,5.80,166.3917,-11.0895
183637477,1,3,5.75,166.4933,-9.1544
185301642,3,4,12.59,219.6665,-58.2156
185548147,3,4,8.97,219.9412,-59.5756
185556695,3,4,8.45,219.7826,-59.8360
