#
# Full target list for orbit 221, sector 105
# Created Wed May 13 16:58:56 EDT 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
144301273,2,2,12.45,354.4459,-42.9664
144301739,2,2,4.68,354.4632,-45.4924
144301755,2,2,5.36,354.4580,-45.5689
144307552,2,2,10.93,354.7020,-45.9655
144307668,2,2,9.88,354.7551,-45.4008
144309153,2,2,8.30,354.9031,-46.3262
144309170,2,2,9.53,354.8597,-46.4390
144309212,2,2,6.31,354.8667,-46.6375
144309524,2,2,11.39,355.0139,-47.6438
144313450,2,2,10.05,355.2459,-43.6054
144313499,2,2,8.46,355.2176,-43.8753
144325359,2,2,11.16,355.2607,-44.9560
144325770,2,2,9.02,355.3908,-42.8519
144327080,2,2,11.33,355.5462,-47.9133
144330892,2,2,15.08,355.8744,-42.2704
144331448,2,2,8.74,355.8219,-45.1578
144331653,2,2,5.86,355.7745,-46.3120
144334647,2,2,8.47,356.0495,-47.0843
144334942,2,2,5.84,355.9756,-45.4630
144335025,2,2,5.20,356.0089,-45.0831
144335400,2,2,7.60,356.0653,-43.0240
144335935,2,2,10.83,356.1560,-43.6584
144335936,2,2,11.00,356.1545,-43.6595
144336075,2,2,9.66,356.0834,-44.4511
144336150,2,2,16.98,356.1224,-44.8399
144336525,2,2,11.76,356.1148,-46.8666
144365314,2,2,13.68,356.2761,-45.0088
144365403,2,2,17.28,356.3466,-44.6407
144376819,2,2,15.59,356.5522,-47.2421
144376931,2,2,17.06,356.5093,-47.8540
144377264,2,2,8.20,356.6020,-46.3309
144378364,2,2,8.33,356.7487,-43.4502
144381527,2,2,9.69,356.8195,-46.7125
144382040,2,2,16.22,356.9427,-47.8948
144383009,2,2,8.41,356.9009,-45.3296
144385482,2,2,17.21,357.0729,-44.4720
144386207,2,2,5.79,357.2011,-47.6501
144386393,2,2,5.29,357.2328,-46.8421
144386733,2,2,8.20,357.2477,-45.0072
144398582,2,2,8.06,357.5772,-47.4538
144398601,2,2,5.61,357.6486,-47.3767
144398869,2,2,8.18,357.6579,-45.9513
144401859,2,2,9.21,357.8505,-42.2467
144401881,2,2,7.11,357.8403,-42.3728
144401899,2,2,17.01,357.7197,-42.4774
144403212,2,2,8.86,357.9579,-46.3191
144403542,2,2,8.09,357.9606,-44.5054
144403776,2,2,8.38,357.9265,-43.1136
144406668,2,2,10.94,358.1759,-45.2320
144407556,2,2,16.39,358.2018,-46.1878
144433286,2,2,8.80,358.4650,-45.1237
144433625,2,2,8.09,358.4682,-46.8308
144435085,2,2,8.10,358.7216,-41.9983
144439505,2,2,8.97,358.9238,-43.1315
144440290,2,2,8.76,359.1632,-44.7196
144444708,2,2,7.29,359.3331,-46.1101
144445282,2,2,7.81,359.2222,-43.3384
144445335,2,2,11.63,359.2024,-43.0541
144445336,2,2,11.80,359.1993,-43.0527
144455250,2,2,8.03,359.6009,-43.9333
144456191,2,2,15.60,359.7404,-44.9538
144456476,2,3,8.15,335.8523,-43.4068
144457947,2,3,8.33,336.1390,-46.9274
144458200,2,3,9.94,336.2765,-47.8844
144460504,2,2,8.38,0.0871,-43.3619
144460668,2,2,5.57,0.0801,-44.2913
144460942,2,2,8.31,0.0087,-45.7620
144461317,2,2,9.06,0.0399,-47.7449
144463509,4,4,11.61,49.0118,-29.5235
144463525,4,4,10.96,49.1019,-29.4464
144463567,4,4,10.67,49.1138,-29.2364
144463663,4,4,11.05,49.0535,-28.6640
144463670,4,4,8.13,49.0162,-28.6344
144463716,4,4,10.91,49.0575,-28.3375
144463770,4,4,10.95,49.0567,-28.0792
144463943,4,4,11.60,49.0423,-26.9216
144463949,4,4,10.73,49.1056,-26.8962
144464024,4,4,12.24,49.0899,-26.3668
144464053,4,4,10.95,49.1158,-26.1550
144464070,4,4,11.13,49.0966,-26.1063
144464089,4,4,11.10,49.0332,-25.9381
144464697,4,4,11.83,49.1520,-25.8836
144464746,4,4,11.14,49.2182,-26.1864
144464852,4,4,10.13,49.1866,-26.7995
144464876,4,4,10.46,49.1541,-26.9249
144464918,4,4,11.26,49.1668,-27.1538
144464958,4,4,10.79,49.1756,-27.4307
144465064,4,4,11.41,49.2679,-27.9750
144465192,4,4,11.95,49.1713,-28.6846
144480642,4,4,16.73,49.3019,-29.1963
144480782,4,4,11.23,49.3572,-28.2916
144480803,4,4,10.49,49.3284,-28.1385
144481015,4,4,11.73,49.3532,-26.9164
144481110,4,4,11.74,49.3525,-26.3879
144481230,4,4,10.59,49.2876,-25.7140
144481599,4,4,11.44,49.4511,-24.3152
144481603,4,4,12.83,49.4528,-24.3334
144481934,4,4,14.67,49.4251,-26.3575
144481977,4,4,10.96,49.5049,-26.5824
144482048,4,4,10.89,49.4409,-26.9873
144482109,4,4,10.48,49.5374,-27.3123
144482295,4,4,11.05,49.5272,-28.4200
144482357,4,4,5.62,49.5121,-28.7972
144482710,4,4,10.31,49.5582,-28.9918
144482739,4,4,17.11,49.5536,-28.8837
144482798,4,4,10.96,49.6643,-28.5279
144482873,4,4,11.01,49.5888,-28.1850
144483254,4,4,10.15,49.6151,-25.9053
144495867,4,4,8.24,49.6071,-24.1018
144496129,4,4,10.45,49.6822,-25.4282
144496130,4,4,8.02,49.6833,-25.4290
144496214,4,4,11.49,49.7702,-25.8870
144496234,4,4,10.36,49.7832,-25.9760
144496327,4,4,10.50,49.7394,-26.4940
144496356,4,4,10.89,49.7675,-26.6350
144496421,4,4,10.54,49.7028,-27.0416
144496453,4,4,11.11,49.7922,-27.2807
144496510,4,4,10.30,49.7808,-27.5828
144496525,4,4,10.10,49.7950,-27.6622
144496561,4,4,10.85,49.7349,-27.8872
144496636,4,4,8.98,49.7388,-28.2745
144497204,4,4,10.40,49.9004,-28.3821
144497333,4,4,11.14,49.8713,-27.7908
144497382,4,4,11.81,49.8402,-27.4716
144497423,4,4,11.30,49.8689,-27.2091
144497481,4,4,9.64,49.8423,-26.8601
144497491,4,4,11.45,49.8140,-26.8012
144497609,4,4,10.90,49.8353,-26.0169
144497692,4,4,7.81,49.9058,-25.5791
144497709,4,4,11.56,49.8795,-25.4940
144497758,4,4,10.45,49.8147,-25.2053
144497946,4,4,3.72,49.8955,-24.1231
144498273,4,4,16.14,49.9669,-25.6193
144498302,4,4,10.50,50.0606,-25.7433
144498356,4,4,11.47,50.0416,-26.0166
144498358,4,4,10.91,49.9438,-26.0320
144502957,4,4,11.11,50.0524,-26.9489
144503011,4,4,10.91,50.0193,-27.2181
144503100,4,4,10.44,50.0187,-27.7503
144503298,4,4,11.80,49.9445,-28.7106
144503517,4,3,11.26,49.9667,-29.8815
144503847,4,4,11.92,50.1327,-28.1493
144503851,4,4,10.40,50.0903,-28.1419
144503895,4,4,11.87,50.0721,-27.9115
144504005,4,4,10.59,50.1140,-27.3463
144504022,4,4,11.48,50.1061,-27.2636
144504059,4,4,13.87,50.1912,-27.0123
144504089,4,4,10.15,50.1435,-26.8734
144504107,4,4,11.49,50.1631,-26.7454
144504128,4,4,5.89,50.1887,-26.6063
144504182,4,4,6.51,50.1861,-26.2868
144504232,4,4,11.23,50.1576,-26.0712
144504382,4,4,10.56,50.1014,-25.2030
144504487,4,4,11.83,50.0935,-24.4894
144504488,4,4,11.04,50.0988,-24.4859
144504879,4,4,10.76,50.3267,-25.3593
144505020,4,4,11.32,50.2971,-26.3009
144505031,4,4,11.49,50.3094,-26.3453
144505087,4,4,10.18,50.2351,-26.6345
144505152,4,4,10.83,50.2767,-26.9335
144505173,4,4,10.82,50.3237,-27.0560
144505194,4,4,11.46,50.2636,-27.1932
144505204,4,4,12.16,50.3000,-27.2180
144505344,4,4,10.65,50.2461,-27.9359
144505442,4,4,11.35,50.2223,-28.4197
144505786,4,3,11.01,50.3476,-29.6007
144505802,4,3,11.31,50.3857,-29.5136
144513457,4,4,11.79,50.3994,-28.3669
144513500,4,4,10.33,50.4175,-28.0957
144513636,4,4,10.86,50.4432,-27.3835
144513637,4,4,10.80,50.4583,-27.3699
144513789,4,4,11.81,50.4486,-26.5296
144513964,4,4,11.13,50.3739,-25.6157
144514234,4,4,9.35,50.3821,-24.1803
144514505,4,4,10.65,50.5275,-25.2411
144514564,4,4,11.68,50.5039,-25.5760
144514566,4,4,6.37,50.5679,-25.5878
144514574,4,4,10.48,50.5032,-25.6409
144514605,4,4,11.38,50.5189,-25.8158
144514670,4,4,11.41,50.5882,-26.1581
144514718,4,4,11.62,50.5974,-26.3587
144514750,4,4,10.60,50.5430,-26.5189
144514815,4,4,11.26,50.5815,-26.8583
144514856,4,4,11.20,50.4988,-27.0766
144514873,4,4,10.51,50.5138,-27.1756
144515009,4,4,10.68,50.5656,-27.8384
144515022,4,4,8.92,50.5151,-27.9131
144515338,4,3,10.41,50.5843,-29.7330
144515774,4,4,11.01,50.6287,-27.6485
144515962,4,4,10.82,50.6570,-26.7577
144516038,4,4,10.72,50.6576,-26.3905
144516051,4,4,11.66,50.7160,-26.3339
144516059,4,4,12.00,50.6134,-26.2962
144516062,4,4,11.82,50.6221,-26.2865
144516236,4,4,10.77,50.7249,-25.2383
144516268,4,4,9.43,50.6220,-25.0317
144521322,4,4,11.21,50.8529,-26.0435
144521482,4,4,11.11,50.8564,-26.9334
144521643,4,4,10.33,50.7666,-27.7643
144521672,4,4,10.46,50.8529,-27.9201
144521956,4,3,8.50,50.7789,-29.3652
144522026,4,3,14.98,50.7673,-29.7585
144522117,4,3,11.68,50.8693,-29.5151
144522440,4,4,11.62,50.9087,-27.7212
144522533,4,4,12.07,50.9230,-27.1396
144522554,4,4,11.62,50.9752,-27.0582
144522611,4,4,12.39,50.9097,-26.7345
144522707,4,4,10.26,50.9624,-26.2327
144522734,4,4,11.73,50.9024,-26.1132
144522735,4,4,11.61,50.9035,-26.1102
144522741,4,4,11.79,50.9572,-26.0910
144522768,4,4,11.47,50.9665,-25.9994
144522771,4,4,11.20,50.9817,-25.9900
144522836,4,4,10.57,50.9092,-25.5970
144522842,4,4,11.91,50.9221,-25.5464
144522843,4,4,11.36,50.8728,-25.5422
144522901,4,4,8.52,50.9755,-25.2373
144523211,4,4,5.95,51.0679,-24.3007
144523466,4,4,10.96,51.1204,-25.7289
144523565,4,4,11.54,51.0397,-26.3092
144537883,4,4,10.26,51.0854,-26.9887
144537920,4,4,8.30,51.0479,-27.1382
144537938,4,4,11.46,51.0310,-27.2439
144538387,4,3,10.62,51.1107,-29.6638
144538462,4,3,13.29,52.2850,-29.7852
144538468,4,3,10.47,52.2775,-29.7637
144538584,4,3,11.48,52.2004,-28.9702
144538598,4,3,10.57,52.2014,-28.9208
144538692,4,3,11.24,52.2200,-28.4793
144539039,4,4,11.76,52.3037,-26.6550
144539054,4,4,10.12,52.2709,-26.5897
144539187,4,4,11.34,52.3067,-25.9596
144539383,4,4,8.18,52.2553,-24.8956
144539611,4,4,8.09,52.3471,-24.1001
144539690,4,4,10.67,52.3494,-24.5432
144539898,4,4,11.57,52.3606,-25.7266
144539972,4,4,10.88,52.4529,-26.3199
144540017,4,4,10.84,52.3568,-26.5460
144540260,4,3,10.57,52.3269,-27.8807
144540267,4,3,11.76,52.3781,-27.9062
144540278,4,3,10.82,52.4069,-27.9916
144540326,4,3,10.49,52.3630,-28.2877
144540373,4,3,8.86,52.4100,-28.4946
144540375,4,3,11.85,52.3572,-28.5158
144540515,4,3,12.02,52.3637,-29.2598
144540522,4,3,11.39,52.3276,-29.2829
144540558,4,3,11.29,52.4387,-29.4585
144540564,4,3,11.27,52.3869,-29.4728
144574477,4,3,10.48,52.4860,-28.8065
144574560,4,3,10.19,52.5324,-28.3955
144574573,4,3,10.32,52.4990,-28.3554
144574585,4,3,10.43,52.4876,-28.2813
144574635,4,3,10.93,52.5339,-28.0068
144574891,4,4,11.06,52.5005,-26.4075
144574925,4,4,10.79,52.5193,-26.2876
144574981,4,4,11.28,52.4984,-25.9851
144575055,4,4,11.93,52.4817,-25.5369
144575141,4,4,11.66,52.5618,-25.0198
144575142,4,4,9.88,52.5577,-25.0196
144575271,4,4,10.85,52.4830,-24.2453
144575404,4,4,14.07,52.5947,-24.3730
144575405,4,4,11.39,52.5953,-24.3739
144575406,4,4,10.95,52.6266,-24.3758
144575643,4,4,11.43,52.6439,-25.6648
144575712,4,4,11.01,52.6849,-26.0420
144575728,4,4,11.66,52.6230,-26.1223
144575745,4,4,11.07,52.5961,-26.1922
144576071,4,3,11.40,52.6627,-28.2126
144576125,4,3,11.36,52.6585,-28.5104
144576162,4,3,11.51,52.6432,-28.6759
144576211,4,3,10.42,52.6811,-28.8846
144576228,4,3,11.85,52.5952,-28.9726
144576289,4,3,11.37,52.6898,-29.2374
144576328,4,3,11.14,52.6373,-29.4671
144576535,4,3,10.67,52.8063,-29.3344
144576548,4,3,10.29,52.7599,-29.2920
144576557,4,3,11.25,52.7848,-29.2399
144576683,4,3,11.96,52.7971,-28.5385
144576713,4,3,11.46,52.7245,-28.4086
144576775,4,3,10.97,52.7847,-28.0796
144576796,4,3,10.76,52.8210,-27.9861
144577141,4,4,12.09,52.8476,-26.1458
144577208,4,4,11.36,52.7548,-25.7878
144577263,4,4,10.71,52.7315,-25.5304
144596379,4,4,14.60,52.7266,-24.8933
144596630,4,4,10.83,52.8983,-24.2936
144596888,4,4,6.30,52.9740,-25.6143
144596895,4,4,10.09,52.9243,-25.6752
144596925,4,4,11.31,52.9362,-25.8272
144596954,4,4,10.89,52.9824,-25.9482
144597224,4,3,11.16,52.9450,-27.2021
144597257,4,3,11.06,52.8553,-27.3843
144597302,4,3,10.93,52.8785,-27.6435
144597306,4,3,8.58,52.8772,-27.6643
144597336,4,3,11.08,52.8600,-27.9139
144597409,4,3,14.86,52.8904,-28.2850
144597473,4,3,10.14,52.9157,-28.6584
144597517,4,3,11.70,52.9173,-28.9285
144597548,4,3,10.27,52.8963,-29.0997
144597607,4,3,11.64,52.9098,-29.4547
144597634,4,3,10.72,52.8585,-29.5950
144597641,4,3,10.69,52.9763,-29.6207
144597769,4,3,10.44,53.0748,-29.5807
144597784,4,3,10.83,53.0651,-29.5102
144597894,4,3,8.64,53.0196,-29.0160
144598008,4,3,11.05,53.0969,-28.3982
144598032,4,3,11.27,52.9901,-28.2913
144598036,4,3,13.28,53.0054,-28.2756
144598091,4,3,10.21,53.0942,-27.9682
144598221,4,3,11.10,53.0383,-27.3027
144598273,4,3,10.08,53.0358,-27.0975
144598510,4,4,17.77,53.0193,-25.9487
144598569,4,4,5.10,53.1111,-25.6586
144598679,4,4,17.47,53.0980,-25.0154
144598757,4,4,6.98,53.1100,-24.6163
144598907,4,4,9.62,53.1890,-24.1159
144598961,4,4,10.88,53.2345,-24.4287
144599063,4,4,15.32,53.1594,-25.0670
144599496,4,3,11.31,53.1646,-27.2287
144599501,4,3,11.85,53.2124,-27.2542
144599521,4,3,11.37,53.1638,-27.3661
144599564,4,3,14.41,53.1672,-27.5699
144599651,4,3,10.94,53.2052,-28.0718
144599722,4,3,11.29,53.1502,-28.4048
144599909,4,3,10.21,53.1694,-29.2746
144599952,4,3,11.80,53.1262,-29.5026
144600016,4,3,11.64,53.2153,-29.8146
144600065,4,3,11.11,53.3672,-29.7957
144600126,4,3,10.69,53.2598,-29.5638
144600140,4,3,11.68,53.3309,-29.5146
144600288,4,3,11.19,53.3007,-28.7338
144600363,4,3,11.36,53.2912,-28.3511
144600513,4,3,11.26,53.3481,-27.5139
144601033,4,4,9.66,53.3107,-24.5040
144601745,4,3,11.41,53.4290,-27.2812
144601753,4,3,10.58,53.4341,-27.3145
144601966,4,3,11.58,53.4627,-28.3706
144602042,4,3,11.32,53.3967,-28.8165
144602079,4,3,11.32,53.4648,-29.0101
144602108,4,3,10.98,53.4396,-29.1643
144602115,4,3,8.26,53.4676,-29.2247
144602195,4,3,10.85,53.3902,-29.6497
144602332,4,3,10.89,53.6317,-29.5273
144619531,4,3,11.28,53.6334,-27.8798
144619671,4,3,10.47,53.5904,-27.0668
144620136,4,4,8.83,53.6438,-24.3370
144620166,4,4,10.84,53.5679,-24.2079
144620716,4,3,11.40,53.7325,-26.5059
144620780,4,3,11.02,53.6554,-26.8014
144620901,4,3,11.29,53.7350,-27.3683
144620932,4,3,11.44,53.6838,-27.5274
144620986,4,3,10.64,53.6683,-27.8664
144620998,4,3,10.93,53.7463,-27.9269
144621001,4,3,11.22,53.7575,-27.9481
144621012,4,3,11.27,53.7507,-28.0086
144621121,4,3,10.91,53.7046,-28.6022
144621230,4,3,11.59,53.6511,-29.2325
144621254,4,3,10.54,53.6950,-29.3506
144621383,4,3,10.96,53.8400,-29.7387
144621402,4,3,10.84,53.8117,-29.6568
144621412,4,3,10.74,53.9054,-29.6067
144621423,4,3,12.21,53.8652,-29.5301
144621456,4,3,10.33,53.8920,-29.3381
144621461,4,3,10.48,53.7991,-29.3007
144621529,4,3,11.21,53.8819,-28.9708
144621669,4,3,10.83,53.8105,-28.2638
144621789,4,3,10.69,53.7831,-27.6354
144621855,4,3,10.71,53.9073,-27.2854
144622031,4,3,10.79,53.8315,-26.3088
144622242,4,4,9.04,53.8812,-25.1459
144651306,4,4,9.36,53.8205,-24.2409
144651327,4,4,10.20,53.8586,-24.1576
144651342,4,4,10.51,53.8245,-24.0535
144651913,4,3,11.16,53.9211,-26.5992
144651929,4,3,11.46,54.0492,-26.6759
144651951,4,3,8.19,53.9609,-26.7875
144651973,4,3,11.10,53.9301,-26.9295
144652221,4,3,11.30,54.0066,-28.3301
144652365,4,3,11.89,53.9301,-29.1840
144652544,4,3,11.39,54.0796,-29.7237
144652558,4,3,11.81,54.1492,-29.6601
144652899,4,3,8.85,54.1054,-27.8890
144652971,4,3,10.54,54.1823,-27.5351
144653071,4,3,11.57,54.1218,-27.1063
144653104,4,3,11.75,54.1814,-26.9421
144653169,4,3,10.38,54.0642,-26.5788
144653192,4,3,10.13,54.0603,-26.4331
144653213,4,3,12.73,54.1318,-26.3330
144653241,4,3,10.26,54.1416,-26.1785
144653562,4,4,10.53,54.0774,-24.2806
146245416,4,1,12.38,34.2712,-30.1062
146245819,4,1,9.11,34.2350,-32.9971
146246251,4,1,5.84,34.3343,-35.9826
146246612,4,1,8.31,34.4273,-33.3824
146246734,4,1,14.46,34.4071,-32.3309
146246752,4,1,10.04,34.3690,-32.2210
146246874,4,1,10.65,34.3417,-31.4235
146246910,4,1,10.12,34.3205,-31.1261
146247270,4,1,9.37,34.5555,-31.0880
146247774,4,1,9.16,34.5895,-34.4646
146247923,4,1,10.67,34.4922,-35.6033
146247926,4,1,9.79,34.4904,-35.6148
146247948,4,1,8.72,34.5844,-35.7578
146248926,4,1,17.45,34.8668,-30.7628
146249467,4,1,12.28,34.7912,-34.3457
146249468,4,1,12.92,34.7923,-34.3459
146249551,4,1,16.81,34.8251,-34.9011
146249749,4,1,8.18,34.9480,-35.4456
146250001,4,1,5.86,34.9175,-33.6195
146250174,4,1,8.82,34.9015,-32.3573
146250373,4,1,10.29,35.0049,-31.0639
146251521,4,1,9.49,35.2957,-35.1053
146251617,4,1,13.57,35.2490,-34.3932
146251688,4,1,8.46,35.2557,-33.8868
146251691,4,1,16.53,35.2966,-33.8508
146267588,4,1,8.68,35.3393,-30.5501
146269096,4,1,8.26,35.5638,-31.0464
146281075,4,1,14.31,35.6425,-35.1896
146281951,4,1,9.23,35.8575,-30.4797
146282411,4,1,14.19,35.9677,-32.4366
146282446,4,1,14.86,35.9926,-32.6095
146282666,4,1,9.13,35.9881,-34.1103
146283809,4,1,10.55,36.0452,-30.4166
146283874,4,1,13.57,36.1114,-30.0963
146284309,4,1,13.97,36.2565,-32.5246
146284310,4,1,10.65,36.2580,-32.5289
146284643,4,1,8.45,36.1667,-34.7780
146635812,4,2,7.27,42.2185,-46.3468
146636025,4,2,5.93,42.2461,-45.0901
146636234,4,2,9.37,42.2120,-43.8913
146636926,4,2,11.47,42.3398,-44.2678
146637912,4,2,14.54,42.5951,-45.6524
146652818,4,2,10.28,42.5588,-42.7146
146654022,4,2,8.97,42.7954,-47.9642
146654383,4,2,8.01,42.8040,-45.9942
146654882,4,2,10.18,42.7645,-43.0755
146654926,4,2,8.43,42.8485,-42.8311
146686867,4,2,8.28,42.9373,-43.9359
146687419,4,2,8.16,42.9362,-47.2038
146687824,4,2,12.73,43.2473,-46.1612
146688186,4,2,13.91,43.2134,-43.9783
146689029,4,2,8.57,43.2548,-44.5809
146689695,4,2,11.67,43.5128,-47.5934
146690824,4,2,16.29,43.6986,-42.3402
146708855,4,2,8.10,43.9653,-43.2529
146708885,4,2,12.65,44.0248,-43.4431
146709950,4,2,8.37,44.1997,-46.7236
146710057,4,2,14.87,44.1656,-46.1125
146710597,4,2,10.49,44.1487,-42.8196
146710611,4,2,10.71,44.2015,-42.7567
146710612,4,2,10.29,44.2019,-42.7555
146711167,4,2,12.93,44.2852,-44.1670
146712335,4,2,14.05,44.5229,-45.3797
146712645,4,2,14.33,44.5095,-43.5412
146712897,4,2,10.36,44.4601,-42.1668
146713372,4,2,10.18,44.7163,-43.9064
146724455,4,2,8.57,44.6326,-47.3995
146725387,4,2,6.82,44.7466,-43.7496
146725417,4,2,8.59,44.8499,-43.6153
146725601,4,2,12.90,44.7639,-42.5459
146725602,4,2,14.04,44.7566,-42.5390
146727510,4,2,8.46,45.0872,-44.4118
146728657,4,2,8.11,45.2212,-45.2801
146728847,4,2,9.61,45.2234,-46.2319
146729223,4,2,7.34,45.4702,-47.5590
146730843,4,2,10.11,45.5916,-44.5474
146731015,4,2,15.91,45.5964,-45.4746
146731226,4,2,12.91,45.6166,-46.7197
146731509,4,2,9.02,45.8245,-47.6772
146731630,4,2,4.69,45.7330,-46.9750
146732293,4,2,10.29,45.7953,-43.1874
146732724,4,2,9.17,45.9550,-43.0210
146732878,4,2,5.52,45.9803,-43.8979
146732929,4,2,10.35,45.9426,-44.2382
146760549,4,2,9.95,45.9162,-46.7514
146761203,4,2,9.87,46.1001,-45.6241
146761368,4,2,10.42,46.1732,-44.6604
146803209,4,2,10.53,46.4167,-43.0695
146803409,4,2,11.03,46.4356,-42.1169
147084337,1,2,8.55,321.2545,-43.5271
147085676,1,2,10.98,321.5742,-45.9139
147112674,1,2,8.37,321.5467,-42.7989
147112823,1,2,15.29,321.5079,-42.4145
147113185,1,2,5.30,321.7563,-42.5478
147113585,1,2,12.36,321.7159,-43.6523
147113586,1,2,12.80,321.7235,-43.6526
147113919,1,2,14.62,321.6743,-44.5613
147115112,1,2,13.93,321.7232,-47.9217
147115399,1,2,8.22,321.8406,-47.1585
147132048,1,2,8.38,322.0617,-44.3783
147132386,1,2,9.52,322.0670,-45.2205
147133612,1,2,10.41,322.1850,-47.2621
147146907,1,2,15.35,322.3913,-44.6498
147147526,1,2,8.21,322.2911,-46.3637
147148195,1,2,8.13,322.5377,-47.7592
147199754,1,2,15.55,322.9152,-42.0135
147201138,1,2,10.97,322.9532,-45.0451
147201971,1,2,8.56,323.0813,-47.2335
147203645,1,2,10.73,323.1962,-44.0182
147204909,1,2,5.98,323.5058,-46.6111
147206199,1,2,5.41,323.5712,-42.9247
147206862,1,2,8.70,323.5986,-42.7710
147249287,1,2,17.11,323.8010,-44.6069
147250309,1,2,8.71,323.9270,-42.0363
147250411,1,2,13.74,323.9404,-42.3100
147266280,1,2,16.18,324.0459,-47.5298
147267222,1,2,8.31,324.2917,-43.9834
147269346,1,2,8.40,324.4189,-46.0417
147269753,1,2,8.76,324.5066,-44.9206
147271232,1,2,8.73,324.6688,-42.7107
147272181,1,2,9.65,324.5665,-45.1947
147283842,1,2,10.35,324.7951,-46.0977
147284470,1,2,13.35,324.8008,-44.3753
147284977,1,2,8.17,324.8787,-43.0304
147285445,1,2,14.33,325.0399,-42.1386
147285823,1,2,5.88,324.9667,-43.1320
147301778,1,2,10.87,324.9223,-47.2963
147302016,1,2,10.25,325.1003,-47.8548
147302550,1,2,13.36,325.0995,-46.2966
147302944,1,2,12.93,325.0720,-45.0628
147303059,1,2,16.46,325.1988,-44.7771
147330285,1,2,8.94,325.5175,-46.5188
147333422,1,2,8.58,325.6536,-47.3184
147333786,2,3,8.38,325.7449,-47.3862
147335048,1,2,6.17,325.7611,-43.4966
147335066,1,2,9.08,325.8145,-43.4458
147335643,1,2,13.81,326.0274,-42.2259
147338055,1,2,9.12,326.1852,-45.9048
147349694,1,2,14.10,326.2257,-42.8468
147350277,1,2,9.15,326.2276,-44.4829
147351047,2,3,18.10,326.2129,-46.7433
147352381,1,2,12.61,326.5018,-45.0439
147352384,1,2,10.21,326.4987,-45.0419
147382208,1,2,8.84,326.6551,-43.0269
147382767,1,2,10.21,326.5496,-44.6573
147382908,1,2,8.03,326.5403,-45.1549
147383795,2,3,8.42,326.6668,-47.6328
147384367,2,3,9.28,326.7932,-46.4508
147405753,1,2,9.47,326.9361,-44.0985
147407292,2,3,5.02,327.0674,-47.3058
147407408,2,3,5.71,327.1324,-46.9142
147421845,2,3,12.73,327.1729,-47.6143
147422205,2,3,8.87,327.3616,-47.0890
147422354,2,3,5.95,327.4397,-46.6113
147423270,2,3,9.22,327.4768,-43.9468
147425389,2,3,12.53,327.6177,-46.2953
147425848,2,3,5.68,327.5082,-47.7252
147425925,4,2,9.53,40.8412,-41.8523
147426184,4,2,6.97,40.8345,-40.5278
147455125,4,2,11.09,40.8913,-39.1421
147455258,4,2,15.27,40.9112,-38.3581
147455315,4,2,10.10,40.9037,-38.0672
147455347,4,2,7.37,40.8574,-37.9291
147455449,4,2,10.85,40.8442,-37.3620
147455458,4,2,11.09,40.8790,-37.2948
147455503,4,2,11.82,40.7957,-37.1284
147455560,4,2,10.24,40.7955,-36.8250
147455878,4,2,10.85,41.0630,-36.7061
147455920,4,2,10.67,40.9558,-36.8796
147455925,4,2,12.10,40.9640,-36.8989
147455981,4,2,11.61,40.9618,-37.2069
147456001,4,2,10.13,41.0655,-37.3880
147456499,4,2,12.73,41.0608,-40.1971
147457040,4,2,10.35,41.1336,-40.7490
147458059,4,2,10.34,41.3705,-36.7719
147458631,4,2,9.32,41.3380,-39.9817
147458754,4,2,8.58,41.2864,-40.6646
147458784,4,2,10.52,41.2911,-40.8575
147459425,4,2,7.19,41.4376,-39.7167
147469505,4,2,8.99,41.4844,-38.5955
147469541,4,2,10.22,41.4641,-38.3686
147469587,4,2,7.08,41.4226,-38.1568
147469769,4,2,12.14,41.4272,-37.1704
147469772,4,2,11.64,41.5186,-37.1592
147469851,4,2,12.06,41.4342,-36.6436
147470073,4,2,12.04,41.5577,-36.3538
147470074,4,2,10.95,41.6425,-36.3549
147470086,4,2,8.77,41.6001,-36.4156
147470118,4,2,11.12,41.6172,-36.6404
147470134,4,2,10.54,41.5909,-36.7315
147470148,4,2,11.09,41.6064,-36.8307
147470230,4,2,11.16,41.6443,-37.2931
147470582,4,2,10.18,41.6746,-39.3683
147470602,4,2,10.46,41.5743,-39.4802
147471104,4,2,11.31,41.9483,-36.1516
147471147,4,2,11.02,41.9740,-36.4092
147471213,4,2,11.77,41.8450,-36.8140
147471220,4,2,10.26,41.8812,-36.8463
147471458,4,2,11.30,41.8613,-38.0423
147471624,4,2,10.31,41.8320,-38.9141
147472042,4,2,10.16,41.8726,-41.2094
152088927,1,3,14.66,300.5039,-35.2364
152167411,1,3,8.31,307.5722,-35.3550
152169459,1,3,15.94,307.6085,-31.7960
152180220,1,3,8.01,307.6202,-33.1556
152225810,1,3,4.06,312.4921,-33.7799
152287388,3,4,9.90,28.8463,-38.7717
152287933,3,4,7.72,28.9845,-36.2454
152308886,3,4,6.72,29.3513,-36.0573
152309422,3,4,9.50,29.2936,-38.9614
152310131,3,4,8.17,29.3847,-40.6362
152318830,3,4,8.07,29.4246,-36.9773
152318833,3,4,15.00,29.5062,-36.9392
152319089,4,1,7.02,34.0080,-36.4727
